,year,artist,track,time
9780,2000,SoulDecision,Faded,3:25
9781,2000,"Spears, Britney",From The Bottom Of M...,4:30
9782,2000,"Spears, Britney",Lucky,3:23
9783,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30
9784,2000,"Spencer, Tracie",Still In My Heart,4:11
9785,2000,Splender,I Think God Can Expl...,3:55
9786,2000,Sting,Desert Rose,3:52
9787,2000,Stone Temple Pilots,Sour Girl,4:16
9788,2000,"Stone, Angie",No More Rain (In Thi...,4:42
9789,2000,"Strait, George",Go On,3:48
9790,2000,"Strait, George",The Best Day,3:24
9791,2000,Sugar Ray,Falls Apart,4:15
9792,2000,TLC,Dear Lie,4:36
9793,2000,Tamar,If You Don't Wanna L...,4:02
9794,2000,Tamia,Can't Go For That,3:38
9795,2000,Third Eye Blind,Deep Inside Of You,4:10
9796,2000,Third Eye Blind,Never Let You Go,3:57
9797,2000,"Thomas, Carl",Emotional,4:31
9798,2000,"Thomas, Carl",I Wish,3:50
9799,2000,"Thomas, Carl",Summer Rain,4:57
9800,2000,"Tippin, Aaron",Kiss This,2:53
9801,2000,Train,Meet Virginia,3:55
9802,2000,Trick Daddy,Shut Up,4:17
9803,2000,Trina,Pull Over,2:58
9804,2000,"Tritt, Travis",Best Of Intentions,4:15
9805,2000,Tuesday,I Know,4:06
9806,2000,"Urban, Keith",Your Everything,4:10
9807,2000,Usher,Pop Ya Collar,3:36
9808,2000,"Vassar, Phil",Carlene,4:07
9809,2000,"Vassar, Phil",Just Another Day In ...,3:54
9810,2000,Vertical Horizon,Everything You Want,4:01
9811,2000,Vertical Horizon,You're A God,3:45
9812,2000,Vitamin C,Graduation (Friends ...,4:23
9813,2000,Vitamin C,The Itch,3:30
9814,2000,"Walker, Clay","Live, Laugh, Love",4:06
9815,2000,"Walker, Clay",The Chain Of Love,5:03
9816,2000,"Wallflowers, The",Sleepwalker,3:29
9817,2000,Westlife,Swear It Again,4:07
9818,2000,"Williams, Robbie",Angels,3:56
9819,2000,"Wills, Mark",Back At One,4:00
9820,2000,"Worley, Darryl",When You Need My Lov...,3:35
9821,2000,"Wright, Chely",It Was,3:51
9822,2000,Yankee Grey,Another Nine Minutes,3:10
9823,2000,"Yearwood, Trisha",Real Live Woman,3:55
9824,2000,Ying Yang Twins,Whistle While You Tw...,4:19
9825,2000,Zombie Nation,Kernkraft 400,3:30
9826,2000,matchbox twenty,Bent,4:12
9827,2000,2 Pac,Baby Don't Cry (Keep...,4:22
9828,2000,2Ge+her,The Hardest Part Of ...,3:15
9829,2000,3 Doors Down,Kryptonite,3:53
9830,2000,3 Doors Down,Loser,4:24
9831,2000,504 Boyz,Wobble Wobble,3:35
9832,2000,98^0,Give Me Just One Nig...,3:24
9833,2000,A*Teens,Dancing Queen,3:44
9834,2000,Aaliyah,I Don't Wanna,4:15
9835,2000,Aaliyah,Try Again,4:03
9836,2000,"Adams, Yolanda",Open My Heart,5:30
9837,2000,"Adkins, Trace",More,3:05
9838,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38
9839,2000,"Aguilera, Christina",I Turn To You,4:00
9840,2000,"Aguilera, Christina",What A Girl Wants,3:18
9841,2000,Alice Deejay,Better Off Alone,6:50
9842,2000,"Allan, Gary",Smoke Rings In The D...,4:18
9843,2000,Amber,Sexual,4:38
9844,2000,Anastacia,I'm Outta Love,4:01
9845,2000,"Anthony, Marc",My Baby You,3:59
9846,2000,"Anthony, Marc",You Sang To Me,3:50
9847,2000,Avant,My First Love,4:28
9848,2000,Avant,Separated,4:13
9849,2000,BBMak,Back Here,3:35
9850,2000,"Backstreet Boys, The",Shape Of My Heart,3:49
9851,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54
9852,2000,"Backstreet Boys, The",The One,3:46
9853,2000,"Badu, Erkyah",Bag Lady,5:03
9854,2000,Baha Men,Who Let The Dogs Out,3:17
9855,2000,Barenaked Ladies,Pinch Me,3:46
9856,2000,Beenie Man,Girls Dem Sugar,4:17
9857,2000,Before Dark,Monica,4:04
9858,2000,"Bega, Lou",Tricky Tricky ,3:23
9859,2000,Big Punisher,It's So Hard,3:25
9860,2000,Black Rob,Whoa!,4:04
9861,2000,"Black, Clint",Been There,5:28
9862,2000,Blaque,Bring It All To Me,3:46
9863,2000,"Blige, Mary J.",Deep Inside,5:26
9864,2000,"Blige, Mary J.",Give Me You,5:00
9865,2000,Blink-182,All The Small Things,2:52
9866,2000,Bloodhound Gang,The Bad Touch,4:20
9867,2000,Bon Jovi,It's My Life,3:44
9868,2000,"Braxton, Toni",He Wasn't Man Enough,4:21
9869,2000,"Braxton, Toni",Just Be A Man About ...,4:10
9870,2000,"Braxton, Toni",Spanish Guitar,4:24
9871,2000,"Brock, Chad",A Country Boy Can Su...,3:54
9872,2000,"Brock, Chad",Yes!,3:22
9873,2000,Brooks & Dunn,You'll Always Be Lov...,2:58
9874,2000,"Brooks, Garth",Do What You Gotta Do,2:56
9875,2000,"Byrd, Tracy",Put Your Hand In Min...,4:30
9876,2000,"Cagle, Chris",My Love Goes On And ...,3:02
9877,2000,Cam'ron,What Means The World...,4:38
9878,2000,"Carey, Mariah",Crybaby,5:19
9879,2000,"Carey, Mariah",Thank God I Found Yo...,4:14
9880,2000,"Carter, Aaron",Aaron's Party (Come ...,3:23
9881,2000,"Carter, Torrey",Take That,3:43
9882,2000,Changing Faces,That Other Woman,4:00
9883,2000,"Chesney, Kenny",I Lost It,3:54
9884,2000,"Chesney, Kenny",What I Need To Do,4:05
9885,2000,Clark Family Experience,Meanwhile Back At Th...,2:56
9886,2000,"Clark, Terri",A Little Gasoline,3:07
9887,2000,Common,The Light,3:55
9888,2000,Counting Crows,Hanginaround,4:07
9889,2000,Creed,Higher,5:16
9890,2000,Creed,With Arms Wide Open,3:52
9891,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45
9892,2000,D'Angelo,Left & Right,4:35
9893,2000,D'Angelo,Untitled (How Does I...,7:10
9894,2000,DMX,Party Up (Up In Here...,3:45
9895,2000,DMX,What You Want,4:05
9896,2000,DMX,What's My Name,3:50
9897,2000,Da Brat,That's What I'm Look...,3:44
9898,2000,Da Brat,What'Chu Like,3:57
9899,2000,"Davidson, Clay",Unconditional,3:56
9900,2000,De La Soul,All Good?,5:02
9901,2000,Destiny's Child,Independent Women Pa...,3:38
9902,2000,Destiny's Child,Jumpin' Jumpin',3:48
9903,2000,Destiny's Child,Say My Name,4:31
9904,2000,"Diffie, Joe",It's Always Somethin...,2:55
9905,2000,"Diffie, Joe",The Quittin' Kind,3:23
9906,2000,"Dion, Celine",That's The Way It Is,4:03
9907,2000,"Dixie Chicks, The",Cold Day In July,5:12
9908,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51
9909,2000,"Dixie Chicks, The",Goodbye Earl,4:19
9910,2000,"Dixie Chicks, The",Without You,3:32
9911,2000,Dr. Dre,Forgot About Dre,3:42
9912,2000,Dr. Dre,The Next Episode,2:38
9913,2000,Drama,"Left, Right, Left",3:37
9914,2000,Dream,He Loves U Not,3:43
9915,2000,"Eastsidaz, The",G'D Up,4:27
9916,2000,"Eastsidaz, The",Got Beef,3:58
9917,2000,Eiffel 65,Blue,3:29
9918,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51
9919,2000,Eminem,Stan,5:26
9920,2000,Eminem,The Real Slim Shady,4:42
9921,2000,Eminem,The Way I Am,4:40
9922,2000,En Vogue,Riddle,5:10
9923,2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25
9924,2000,"Evans, Sara",Born To Fly,5:36
9925,2000,Eve,Got It All,3:48
9926,2000,Eve,Love Is Blind,3:51
9927,2000,Everclear,Wonderful,4:30
9928,2000,"Fabian, Lara",I Will Love Again,3:43
9929,2000,Fatboy Slim,The Rockafeller Skan...,4:00
9930,2000,Filter,Take A Picture,4:23
9931,2000,Foo Fighters,Learn To Fly,3:55
9932,2000,Fragma,Toca's Miracle,3:22
9933,2000,Funkmaster Flex,Do You,4:14
9934,2000,Ghostface Killah,Cherchez LaGhost,3:04
9935,2000,"Gill, Vince",Feels Like Love,4:13
9936,2000,"Gilman, Billy",One Voice,4:07
9937,2000,Ginuwine,None Of Ur Friends B...,4:12
9938,2000,Ginuwine,The Best Man I Can B...,4:06
9939,2000,Goo Goo Dolls,Broadway,3:54
9940,2000,"Gray, Macy",I Try,3:52
9941,2000,"Griggs, Andy",She's More,3:19
9942,2000,Guy,Dancin',4:08
9943,2000,Hanson,This Time Around,4:14
9944,2000,"Hart, Beth",L.A. Song,3:47
9945,2000,"Heatherly, Eric",Flowers On The Wall,3:16
9946,2000,"Henley, Don",Taking You Home,4:08
9947,2000,"Herndon, Ty",No Mercy,4:43
9948,2000,"Hill, Faith",Breathe,4:04
9949,2000,"Hill, Faith",Let's Make Love,4:11
9950,2000,Hoku,Another Dumb Blonde,3:47
9951,2000,"Hollister, Dave",Can't Stay,6:17
9952,2000,Hot Boys,I Need A Hot Girl,4:16
9953,2000,"Houston, Whitney",Could I Have This Ki...,3:54
9954,2000,"Houston, Whitney",I Learned From The B...,4:18
9955,2000,"Houston, Whitney",My Love Is Your Love,4:16
9956,2000,"Houston, Whitney","Same Script, Differe...",4:45
9957,2000,IMx,Stay The Night,3:37
9958,2000,Ice Cube,You Can Do It,4:20
9959,2000,Ideal,Whatever,3:48
9960,2000,"Iglesias, Enrique",Be With You,3:36
9961,2000,"Iglesias, Enrique",Rhythm Divine,7:35
9962,2000,J-Shin,One Night Stand,4:34
9963,2000,Ja Rule,Between Me And You,4:05
9964,2000,"Jackson, Alan",It Must Be Love,2:53
9965,2000,"Jackson, Alan",Pop A Top,3:04
9966,2000,"Jackson, Alan",www.memory,2:36
9967,2000,Jagged Edge,He Can't Love U,3:30
9968,2000,Jagged Edge,Let's Get Married,4:23
9969,2000,Janet,Doesn't Really Matte...,4:17
9970,2000,Jay-Z,Anything,3:41
9971,2000,Jay-Z,Big Pimpin',3:55
9972,2000,Jay-Z,Do It Again (Put Ya ...,3:47
9973,2000,Jay-Z,Hey Papi,3:40
9974,2000,Jay-Z,I Just Wanna Love U ...,3:50
9975,2000,"Jean, Wyclef",911,4:00
9976,2000,Joe,I Wanna Know,4:57
9977,2000,Joe,Treat Her Like A Lad...,4:12
9978,2000,"John, Elton",Someday Out Of The B...,4:41
9979,2000,"Jones, Donell",Where I Wanna Be,6:22
9980,2000,"Jordan, Montell",Get It On.. Tonite,4:34
9981,2000,Juvenile,U Understand,3:51
9982,2000,Kandi,Don't Think I'm Not,3:50
9983,2000,"Keith, Toby",Country Comes To Tow...,3:39
9984,2000,"Keith, Toby",How Do You Like Me N...,3:29
9985,2000,Kelis,Caught Out There,4:09
9986,2000,Kenny G,Auld Lang Syne (The ...,7:50
9987,2000,Kid Rock,Only God Knows Why,5:27
9988,2000,"Kravitz, Lenny",I Belong To You,4:17
9989,2000,Kumbia Kings,U Don't Love Me,3:50
9990,2000,LFO,I Don't Wanna Kiss Y...,5:00
9991,2000,LFO,West Side Story,3:27
9992,2000,LL Cool J,Imagine That,4:00
9993,2000,"Larrieux, Amel",Get Up,4:02
9994,2000,"Lawrence, Tracy",Lessons Learned,2:55
9995,2000,"Levert, Gerald",Baby U Are,4:10
9996,2000,"Levert, Gerald",Mr. Too Damn Good,4:06
9997,2000,Lil Bow Wow,Bounce With Me,3:22
9998,2000,Lil Wayne,Tha Block Is Hot,4:13
9999,2000,Lil' Kim,How Many Licks?,3:50
10000,2000,Lil' Kim,No Matter What They ...,4:12
10001,2000,Lil' Mo,Ta Da,4:17
10002,2000,Lil' Zane,Callin' Me,3:43
10003,2000,Limp Bizkit,N 2 Gether Now,3:55
10004,2000,Limp Bizkit,Re-Arranged,4:08
10005,2000,Limp Bizkit,Rollin',4:04
10006,2000,Lonestar,Amazed,4:25
10007,2000,Lonestar,Smile,3:33
10008,2000,Lonestar,What About Now,3:30
10009,2000,"Lopez, Jennifer",Feelin' Good,4:28
10010,2000,"Loveless, Patty",That's The Kind Of M...,3:27
10011,2000,Lox,"Ryde or Die, Chick",3:56
10012,2000,Lucy Pearl,Dance Tonight,3:45
10013,2000,Ludacris,What's Your Fantasy,4:16
10014,2000,M2M,Don't Say You Love M...,3:41
10015,2000,M2M,Mirror Mirror,3:19
10016,2000,Madison Avenue,Don't Call Me Baby,3:44
10017,2000,Madonna,American Pie,4:30
10018,2000,Madonna,Music,3:45
10019,2000,"Martin, Ricky",Private Emotion,4:02
10020,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08
10021,2000,"Martin, Ricky",She Bangs,4:02
10022,2000,Mary Mary,Shackles (Praise You...,3:12
10023,2000,Master P,Souljas,3:33
10024,2000,"McBride, Martina",Love's The Only Hous...,5:13
10025,2000,"McBride, Martina",There You Are,3:26
10026,2000,"McEntire, Reba",I'll Be,4:23
10027,2000,"McEntire, Reba",What Do You Say,3:26
10028,2000,"McGraw, Tim",My Best Friend,4:33
10029,2000,"McGraw, Tim",My Next Thirty Years,3:37
10030,2000,"McGraw, Tim",Some Things Never Ch...,3:56
10031,2000,"McKnight, Brian",Stay Or Let It Go,4:32
10032,2000,"Messina, Jo Dee",Because You Love Me,3:50
10033,2000,"Messina, Jo Dee",That's The Way,3:17
10034,2000,Metallica,I Disappear,4:26
10035,2000,Metallica,No Leaf Clover (Live...,5:43
10036,2000,Montgomery Gentry,Daddy Won't Sell The...,4:18
10037,2000,"Montgomery, John Michael",The Little Girl,3:52
10038,2000,"Moore, Chante",Straight Up,3:40
10039,2000,"Moore, Mandy",I Wanna Be With You,4:12
10040,2000,"Mumba, Samantha",Gotta Tell You,3:19
10041,2000,Musiq,Just Friends,4:02
10042,2000,Mya,Case Of The Ex (What...,3:50
10043,2000,Mya,The Best Of Me,4:12
10044,2000,Mystikal,Shake Ya Ass,4:46
10045,2000,N'Sync,Bye Bye Bye,3:15
10046,2000,N'Sync,It's Gonna Be Me,3:10
10047,2000,N'Sync,This I Promise You,4:23
10048,2000,Nas,You Owe Me,3:51
10049,2000,Nelly,(Hot S**t) Country G...,4:17
10050,2000,Next,Wifey,4:03
10051,2000,Nine Days,Absolutely (Story Of...,3:09
10052,2000,Nine Days,If I Am,4:18
10053,2000,No Doubt,Simple Kind Of Life,4:11
10054,2000,Nu Flavor,3 Little Words,3:54
10055,2000,"Offspring, The",Original Prankster,3:42
10056,2000,"Paisley, Brad",Me Neither,3:19
10057,2000,"Paisley, Brad",We Danced,3:45
10058,2000,Papa Roach,Last Resort,3:19
10059,2000,Pearl Jam,Nothing As It Seems,5:20
10060,2000,Pink,Most Girls,4:06
10061,2000,Pink,There U Go,3:23
10062,2000,"Price, Kelly",As We Lay,6:20
10063,2000,"Price, Kelly",Love Sets You Free,3:46
10064,2000,"Price, Kelly",You Should've Told M...,3:12
10065,2000,Profyle,Liar,3:57
10066,2000,Puff Daddy,Best Friend,5:33
10067,2000,Q-Tip,Breathe And Stop,4:06
10068,2000,R.E.M.,The Great Beyond,4:10
10069,2000,Rascal Flatts,Prayin' For Daylight,3:36
10070,2000,"Raye, Collin",Couldn't Last A Mome...,3:40
10071,2000,Red Hot Chili Peppers,Californication,5:21
10072,2000,Red Hot Chili Peppers,Otherside,4:13
10073,2000,"Rimes, LeAnn",Big Deal,3:03
10074,2000,"Rimes, LeAnn",Can't Fight The Moon...,3:33
10075,2000,"Rimes, LeAnn",I Need You,3:42
10076,2000,"Rogers, Kenny",Buy Me A Rose,3:46
10077,2000,Ruff Endz,No More,3:56
10078,2000,Sammie,I Like It,4:09
10079,2000,Santana,"Maria, Maria",4:18
10080,2000,Savage Garden,Crash And Burn,4:41
10081,2000,Savage Garden,I Knew I Loved You,4:07
10082,2000,SheDaisy,Deck The Halls,3:46
10083,2000,SheDaisy,I Will.. But,3:40
10084,2000,SheDaisy,This Woman Needs,3:20
10085,2000,"Sheist, Shade",Where I Wanna Be,4:16
10086,2000,Shyne,Bad Boyz,4:22
10087,2000,"Simpson, Jessica",I Think I'm In Love ...,3:32
10088,2000,"Simpson, Jessica",Where You Are,3:51
10089,2000,Sisqo,Got To Get It,3:52
10090,2000,Sisqo,Incomplete,3:52
10091,2000,Sisqo,Thong Song,4:05
10092,2000,Sister Hazel,Change Your Mind,4:02
10093,2000,Smash Mouth,Then The Morning Com...,3:04
10094,2000,"Smith, Will",Freakin' It,3:58
10095,2000,Son By Four,A Puro Dolor (Purest...,3:30
10096,2000,Sonique,It Feels So Good,3:48
10097,2000,SoulDecision,Faded,3:25
10098,2000,"Spears, Britney",From The Bottom Of M...,4:30
10099,2000,"Spears, Britney",Lucky,3:23
10100,2000,"Spears, Britney",Oops!.. I Did It Aga...,3:30
10101,2000,"Spencer, Tracie",Still In My Heart,4:11
10102,2000,Splender,I Think God Can Expl...,3:55
10103,2000,Sting,Desert Rose,3:52
10104,2000,Stone Temple Pilots,Sour Girl,4:16
10105,2000,"Stone, Angie",No More Rain (In Thi...,4:42
10106,2000,"Strait, George",Go On,3:48
10107,2000,"Strait, George",The Best Day,3:24
10108,2000,Sugar Ray,Falls Apart,4:15
10109,2000,TLC,Dear Lie,4:36
10110,2000,Tamar,If You Don't Wanna L...,4:02
10111,2000,Tamia,Can't Go For That,3:38
10112,2000,Third Eye Blind,Deep Inside Of You,4:10
10113,2000,Third Eye Blind,Never Let You Go,3:57
10114,2000,"Thomas, Carl",Emotional,4:31
10115,2000,"Thomas, Carl",I Wish,3:50
10116,2000,"Thomas, Carl",Summer Rain,4:57
10117,2000,"Tippin, Aaron",Kiss This,2:53
10118,2000,Train,Meet Virginia,3:55
10119,2000,Trick Daddy,Shut Up,4:17
10120,2000,Trina,Pull Over,2:58
10121,2000,"Tritt, Travis",Best Of Intentions,4:15
10122,2000,Tuesday,I Know,4:06
10123,2000,"Urban, Keith",Your Everything,4:10
10124,2000,Usher,Pop Ya Collar,3:36
10125,2000,"Vassar, Phil",Carlene,4:07
10126,2000,"Vassar, Phil",Just Another Day In ...,3:54
10127,2000,Vertical Horizon,Everything You Want,4:01
10128,2000,Vertical Horizon,You're A God,3:45
10129,2000,Vitamin C,Graduation (Friends ...,4:23
10130,2000,Vitamin C,The Itch,3:30
10131,2000,"Walker, Clay","Live, Laugh, Love",4:06
10132,2000,"Walker, Clay",The Chain Of Love,5:03
10133,2000,"Wallflowers, The",Sleepwalker,3:29
10134,2000,Westlife,Swear It Again,4:07
10135,2000,"Williams, Robbie",Angels,3:56
10136,2000,"Wills, Mark",Back At One,4:00
10137,2000,"Worley, Darryl",When You Need My Lov...,3:35
10138,2000,"Wright, Chely",It Was,3:51
10139,2000,Yankee Grey,Another Nine Minutes,3:10
10140,2000,"Yearwood, Trisha",Real Live Woman,3:55
10141,2000,Ying Yang Twins,Whistle While You Tw...,4:19
10142,2000,Zombie Nation,Kernkraft 400,3:30
10143,2000,matchbox twenty,Bent,4:12
10144,2000,2 Pac,Baby Don't Cry (Keep...,4:22
10145,2000,2Ge+her,The Hardest Part Of ...,3:15
10146,2000,3 Doors Down,Kryptonite,3:53
10147,2000,3 Doors Down,Loser,4:24
10148,2000,504 Boyz,Wobble Wobble,3:35
10149,2000,98^0,Give Me Just One Nig...,3:24
10150,2000,A*Teens,Dancing Queen,3:44
10151,2000,Aaliyah,I Don't Wanna,4:15
10152,2000,Aaliyah,Try Again,4:03
10153,2000,"Adams, Yolanda",Open My Heart,5:30
10154,2000,"Adkins, Trace",More,3:05
10155,2000,"Aguilera, Christina",Come On Over Baby (A...,3:38
10156,2000,"Aguilera, Christina",I Turn To You,4:00
10157,2000,"Aguilera, Christina",What A Girl Wants,3:18
10158,2000,Alice Deejay,Better Off Alone,6:50
10159,2000,"Allan, Gary",Smoke Rings In The D...,4:18
10160,2000,Amber,Sexual,4:38
10161,2000,Anastacia,I'm Outta Love,4:01
10162,2000,"Anthony, Marc",My Baby You,3:59
10163,2000,"Anthony, Marc",You Sang To Me,3:50
10164,2000,Avant,My First Love,4:28
10165,2000,Avant,Separated,4:13
10166,2000,BBMak,Back Here,3:35
10167,2000,"Backstreet Boys, The",Shape Of My Heart,3:49
10168,2000,"Backstreet Boys, The",Show Me The Meaning ...,3:54
10169,2000,"Backstreet Boys, The",The One,3:46
10170,2000,"Badu, Erkyah",Bag Lady,5:03
10171,2000,Baha Men,Who Let The Dogs Out,3:17
10172,2000,Barenaked Ladies,Pinch Me,3:46
10173,2000,Beenie Man,Girls Dem Sugar,4:17
10174,2000,Before Dark,Monica,4:04
10175,2000,"Bega, Lou",Tricky Tricky ,3:23
10176,2000,Big Punisher,It's So Hard,3:25
10177,2000,Black Rob,Whoa!,4:04
10178,2000,"Black, Clint",Been There,5:28
10179,2000,Blaque,Bring It All To Me,3:46
10180,2000,"Blige, Mary J.",Deep Inside,5:26
10181,2000,"Blige, Mary J.",Give Me You,5:00
10182,2000,Blink-182,All The Small Things,2:52
10183,2000,Bloodhound Gang,The Bad Touch,4:20
10184,2000,Bon Jovi,It's My Life,3:44
10185,2000,"Braxton, Toni",He Wasn't Man Enough,4:21
10186,2000,"Braxton, Toni",Just Be A Man About ...,4:10
10187,2000,"Braxton, Toni",Spanish Guitar,4:24
10188,2000,"Brock, Chad",A Country Boy Can Su...,3:54
10189,2000,"Brock, Chad",Yes!,3:22
10190,2000,Brooks & Dunn,You'll Always Be Lov...,2:58
10191,2000,"Brooks, Garth",Do What You Gotta Do,2:56
10192,2000,"Byrd, Tracy",Put Your Hand In Min...,4:30
10193,2000,"Cagle, Chris",My Love Goes On And ...,3:02
10194,2000,Cam'ron,What Means The World...,4:38
10195,2000,"Carey, Mariah",Crybaby,5:19
10196,2000,"Carey, Mariah",Thank God I Found Yo...,4:14
10197,2000,"Carter, Aaron",Aaron's Party (Come ...,3:23
10198,2000,"Carter, Torrey",Take That,3:43
10199,2000,Changing Faces,That Other Woman,4:00
10200,2000,"Chesney, Kenny",I Lost It,3:54
10201,2000,"Chesney, Kenny",What I Need To Do,4:05
10202,2000,Clark Family Experience,Meanwhile Back At Th...,2:56
10203,2000,"Clark, Terri",A Little Gasoline,3:07
10204,2000,Common,The Light,3:55
10205,2000,Counting Crows,Hanginaround,4:07
10206,2000,Creed,Higher,5:16
10207,2000,Creed,With Arms Wide Open,3:52
10208,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45
10209,2000,D'Angelo,Left & Right,4:35
10210,2000,D'Angelo,Untitled (How Does I...,7:10
10211,2000,DMX,Party Up (Up In Here...,3:45
10212,2000,DMX,What You Want,4:05
10213,2000,DMX,What's My Name,3:50
10214,2000,Da Brat,That's What I'm Look...,3:44
10215,2000,Da Brat,What'Chu Like,3:57
10216,2000,"Davidson, Clay",Unconditional,3:56
10217,2000,De La Soul,All Good?,5:02
10218,2000,Destiny's Child,Independent Women Pa...,3:38
10219,2000,Destiny's Child,Jumpin' Jumpin',3:48
10220,2000,Destiny's Child,Say My Name,4:31
10221,2000,"Diffie, Joe",It's Always Somethin...,2:55
10222,2000,"Diffie, Joe",The Quittin' Kind,3:23
10223,2000,"Dion, Celine",That's The Way It Is,4:03
10224,2000,"Dixie Chicks, The",Cold Day In July,5:12
10225,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51
10226,2000,"Dixie Chicks, The",Goodbye Earl,4:19
10227,2000,"Dixie Chicks, The",Without You,3:32
10228,2000,Dr. Dre,Forgot About Dre,3:42
10229,2000,Dr. Dre,The Next Episode,2:38
10230,2000,Drama,"Left, Right, Left",3:37
10231,2000,Dream,He Loves U Not,3:43
10232,2000,"Eastsidaz, The",G'D Up,4:27
10233,2000,"Eastsidaz, The",Got Beef,3:58
10234,2000,Eiffel 65,Blue,3:29
10235,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51
10236,2000,Eminem,Stan,5:26
10237,2000,Eminem,The Real Slim Shady,4:42
10238,2000,Eminem,The Way I Am,4:40
10239,2000,En Vogue,Riddle,5:10
10240,2000,"Estefan, Gloria",No Me Dejes De Quere...,3:25
10241,2000,"Evans, Sara",Born To Fly,5:36
10242,2000,Eve,Got It All,3:48
10243,2000,Eve,Love Is Blind,3:51
10244,2000,Everclear,Wonderful,4:30
10245,2000,"Fabian, Lara",I Will Love Again,3:43
10246,2000,Fatboy Slim,The Rockafeller Skan...,4:00
10247,2000,Filter,Take A Picture,4:23
10248,2000,Foo Fighters,Learn To Fly,3:55
10249,2000,Fragma,Toca's Miracle,3:22
10250,2000,Funkmaster Flex,Do You,4:14
10251,2000,Ghostface Killah,Cherchez LaGhost,3:04
10252,2000,"Gill, Vince",Feels Like Love,4:13
10253,2000,"Gilman, Billy",One Voice,4:07
10254,2000,Ginuwine,None Of Ur Friends B...,4:12
10255,2000,Ginuwine,The Best Man I Can B...,4:06
10256,2000,Goo Goo Dolls,Broadway,3:54
10257,2000,"Gray, Macy",I Try,3:52
10258,2000,"Griggs, Andy",She's More,3:19
10259,2000,Guy,Dancin',4:08
10260,2000,Hanson,This Time Around,4:14
10261,2000,"Hart, Beth",L.A. Song,3:47
10262,2000,"Heatherly, Eric",Flowers On The Wall,3:16
